index,text,label
130,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, 80 should be added to 60. At the start of the race, there were 20 cars with 3 people in each car, which is 20 x 3 = 60 people. When the cars passed the halfway point, each car gained another passenger, so the number of people in each car increased to 4. This means that the number of people in the cars after the halfway point is 20 x 4 = 80. So, the total number of people in the cars by the end of the race is 60 + 80 = 140.
",focus
131,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, you're right. The 80 includes the drivers and passengers that were already there in the 60, so the total number of people in the cars by the end of the race is actually just 60 + 40 = 100.
",focus
132,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The ratio of blue to green to white paint is 1 : 2 : 5, which means for every 2 gallons of green paint, Andy uses 1 gallon of blue paint and 5 gallons of white paint. 

So, since Andy uses 6 gallons of green paint, he will use 6/2 = 3 gallons of blue paint and 6 x 5 = 30 gallons of white paint. 

Therefore, in total, Andy will use 3 + 6 + 30 = 39 gallons of paint.
",probing
133,"
The following is a fragment of a conversation between a student and a teacher:
Student: Since the ratio of blue to green to white paint is 1 : 2 : 5, it means that for every 2 gallons of green paint, Andy uses 5 gallons of white paint. So, if he uses 6 gallons of green paint, he will use 6 x 5 = 30 gallons of white paint.
",focus
134,"
The following is a fragment of a conversation between a student and a teacher:
Student: For 1 gallon of green paint, Andy should use 5/2 = 2.5 gallons of white paint.
",focus
135,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I understand now. To find the amount of white paint for 6 gallons of green paint, I need to multiply 6 with 2.5 which is equal to 6 x 2.5 = 15 gallons of white paint.
",focus
136,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by adding the number of beavers and chipmunks when Aubree saw them the first time: 20+40 = 60. Then, when she was coming back, the number of beavers doubled to 20 x 2 = 40, and the number of chipmunks decreased by 10 to 40 - 10 = 30. So the total number of animals she saw that day is 40+30 = 70.
",focus
137,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I'm sure. When she was going to school, she saw 20 beavers and 40 chipmunks, and when she was coming back, the number of beavers had doubled to 40 and the number of chipmunks had decreased by 10 to 30. So the total number of animals she saw that day is 40+30 = 70.
",focus
138,"
The following is a fragment of a conversation between a student and a teacher:
Student: When she was going to school, she saw 20 beavers and 40 chipmunks, so the total number of animals she saw while going was 20+40 = 60.
",focus
139,"
The following is a fragment of a conversation between a student and a teacher:
Student: When she was coming back, the number of beavers had doubled to 40 and the number of chipmunks had decreased by 10 to 30. So the total number of animals she saw while coming back was 40+30 = 70.
",focus
140,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by calculating the total kilobytes needed to store 400 photos, which was 400 x 1.5 = 600 kilobytes. Then I subtracted that from the total kilobytes of storage space available, which was 2000 - 600 = 1400 kilobytes. Finally, I divided that number by the size of each 200-kilobyte video, which was 200 x 1 = 200 kilobytes. That gave me the total number of 200-kilobyte videos that can be stored, which was 1400/200 = 7.
",focus
141,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: ok lets go back and work out how much storage space there is initially
",focus
142,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The portable computer drive has 2000 kilobytes of storage space, so that is the initial amount of storage space available. From that, I subtracted the amount of kilobytes needed to store 400 photos, which was 400 x 1.5 = 600 kilobytes. This left me with 1400 kilobytes of storage space available for videos.
",focus
143,"
The following is a fragment of a conversation between a student and a teacher:
Student: That's correct. The portable computer drive has 2000 kilobytes of storage space, so it has enough kilobytes to store 2000 photos. From that, I subtracted the amount of kilobytes needed to store 400 photos, which was 400 x 1.5 = 600 kilobytes. This left me with 1400 kilobytes of storage space available for videos.
",focus
144,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. So the total kilobytes needed to store 2000 photos is 2000 x 1.5 = 3000 kilobytes. Then, I subtracted the amount of kilobytes needed to store 400 photos, which was 400 x 1.5 = 600 kilobytes. This left me with 2400 kilobytes of storage space available for videos. Then, I divided that number by the size of each 200-kilobyte video, which was 200 x 1 = 200 kilobytes. That gave me the total number of 200-kilobyte videos that can be stored, which was 2400/200 = 12.
",generic
